"","ENZYMEDATABASE...1.","BCUTw.1h","BCUTc.1l","BCUTc.1h","BCUTp.1l","BCUTp.1h","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","khs.sCH3","khs.dCH2","khs.ssCH2","khs.dsCH","khs.aaCH","khs.sssCH","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.ssNH","khs.aaNH","khs.tN","khs.dsN","khs.sOH","khs.dO","khs.ssO","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","bpol","apol"
"11",7651,15.9959206816911,-0.31088903252671,0.262069339208652,4.43064294830046,8.4051346989501,3.281,192.115029752,0,5,2.56,4,6,6,14,30,6,6,2.2024,4.85056576000001,55.418,0,1,1,1,1,0,0,0,1,0,0.136897149764651,62,356,14,27.3630278508378,1.95450198934556,5.48243361814011,5.48243361814011,0,4.8073549220576,199.886434108322,26.3,0.8,0.444444444444444,0.5,2.3306026766647,2.28942848510666,0,8.18502337199182,6.9277787194394,0,0.96548938460563,0,0,0,0.5,0,2,0,2,0,5,1,0,1,1,0,0,0,0,0,0,0,1,1,12.0714285714286,6.47750865051903,5.48096885813149,0.416666666666667,718.02,0.2,197,10.3889050570613,6.68154055035206,5.81610693997892,3.66623255620208,2.91862384255536,1.893399962028,0.923351870009887,0.647071340954243,8.69481175843858,4.8776626376113,3.74425315752573,1.81756270723823,1.1303216666636,0.614945756567803,0.251822515771224,0.153221348096567,1.03950577418633,1.56504821720419,1.44805083619277,0.46400678869101,0.477060589929759,0.354549078238222,0.901047570290608,0,0,0,0.5850249857605,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0226804605813257,0,1,5,1,3,1,1,0,665.726600780113,702.843434747727,819.169246393375,674.402305349579,534.115346680329,15.5489380710819,14.9962759313977,18.7707449669386,15.6604598856628,14.324643839928,0.273160513673929,-0.176742040854549,0.0726238468620936,-0.0322403146242829,-0.00102510312181368,0,2,20.365312,33.392688
"12",7410,15.9949166455242,-0.294026814908396,0.159552323562194,4.43584026770649,8.29063038379591,1.899,120.057514876,0,1,2.23,0,8,3,9,17,6,6,1.5699,2.46458601,36.4608,0,1,1,1,1,0,0,0,1,0,0.142181853569354,40,88,9,17.5286143912574,1.94762382125082,2.40758244526371,2.40758244526371,0,4.16992500144231,121.912268904295,17.07,0.666666666666667,0.4,0,1.34123075999971,1.4142135623731,0,6.08364341893206,4.74510280626355,0,1,0,0,0,0,0,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,7.11111111111111,3.2396694214876,2,0.125,217.01,0.352941176470588,69,6.69023444431199,4.30453045264031,3.64210703221158,2.59263895584312,1.80083345884585,1.25044362315349,0.451184463531091,0.235702260395516,5.29499963641199,2.86480774775489,1.92221162163234,1.18031533314121,0.672860900963318,0.383514400216288,0.11031103109186,0.0451695849769523,1.04044011451988,1.05473785412437,1.04044011451988,0.331430199268017,0.286883470008167,0.220953466178678,0.5,0,0.166666666666667,0,0.185395405949299,0,0.0340206908719886,0,0,0,0,0.102062072615966,0.058925565098879,0,0,0,0.0320750149549792,0.0160375074774896,0,0,6,1,1,0,0,0,408.408353952148,435.373325460938,515.234841887695,393.022567621094,181.392033451172,9.77446903554095,9.33209197713257,11.6641839542651,9.66418395426513,5.66418395426513,0.123175356108832,-0.0308603164457508,-0.0294300221116202,-0.00125173506041122,-4.48961936280404e-05,0,1,9.703656,20.216344
"13",31244,15.9959186700205,-0.349064459702739,0.149807578114631,3.82944151667098,7.78729447649148,1.633,136.052429496,0,2,2.12,0,9,2,10,18,6,6,1.7004,2.89136016,39.0371,0,1,1,1,1,0,0,0,1,0,0.193307830646076,44,125,11,19.5687426096542,1.95687426096542,5.23292410815018,5.23292410815018,0,4.32192809488736,130.702495604856,26.3,0.75,0.428571428571429,0,1.29320464492947,0.632455532033676,0,4.88359341930587,6.59753955386447,0,0.333333333333333,0,0,0,0.166666666666667,0,1,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,1,1,8.1,4,2.28571428571429,0.125,234.02,0.333333333333333,100,7.39734122549854,4.86370330515627,3.70324792687586,3.12102703356804,2.0479807571046,1.47140452079103,0.902368927062182,0.402368927062183,5.70324792687586,2.95811703573204,1.89101086915854,1.25188472322772,0.682477811069694,0.408114734163957,0.172040863726959,0.0518125380807884,0.985598559653489,1.11480774775489,1.04044011451988,0.297003623052846,0.27352308245227,0.216836042882506,0.408248290463863,0,0,0,0.164266426608915,0,0,0,0,0,0,0.0833333333333333,0.117851130197758,0,0,0,0.0277777777777778,0.0273777377681525,0,1,5,1,0,0,0,0,429.610456155823,463.404678680786,557.30717556958,453.345045016602,212.744520779297,11.5489380710819,10.9962759313977,12.9962759313977,12.3283679085303,6.99627593139769,0.287866964347649,-0.141380492805009,-0.00488080742821223,0.017867352110872,-0.00398882365671479,0,1,11.619656,21.018344
"14",240,15.994916394317,-0.297398241204725,0.149761723357255,3.79509129528165,7.64988164165917,1.718,106.041864812,0,1,2.12,0,8,2,8,14,6,6,1.5894,2.52619236,32.649,0,1,1,1,1,0,0,0,1,0,0.160974158934899,34,64,7,15.692665461309,1.96158318266363,2.45245504529767,2.45245504529767,0,4,104.616284278428,17.07,0.666666666666667,0.4,0,0,0,0,7.73231598607472,3.96540645650019,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,6.125,3.11111111111111,1.8,0,140.01,0.428571428571429,60,5.81999095630891,3.93185165257814,2.91228413521775,2.30209514058122,1.59538795684235,1.10517171552254,0.348461712529338,0.144337567297406,4.37234990560162,2.43506099751329,1.52853473272072,0.935655254899803,0.531606338930686,0.301961040802485,0.0632261770809832,0.0151203070542171,0.492799279826744,0.59486135244271,0.492799279826744,0.15039482117703,0.141585966027589,0.10026321411802,0.204124145231932,0,0,0,0.0962250448649376,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0185185185185185,0,1,5,1,0,0,0,0,330.808300063477,348.501858650391,390.894569660156,269.43502509375,87.0330101601563,8.77446903554095,8.33209197713257,9.33209197713257,7.66418395426513,3.66418395426513,0.137378628096676,-0.056243193620895,-0.0104927495215898,-0.00188819466128244,-6.42385800010517e-05,0,1,7.517242,17.122758
"15",243,15.9959181677328,-0.327718794251852,0.290636132016586,4.04233870871647,7.89713109320036,1.637,122.036779432,0,1,2.01,0,9,3,9,15,6,6,1.4437,2.08426969,33.3142,1,1,1,1,1,0,0,0,1,0,0.305645561720054,40,88,9,17.5286143912574,1.94762382125082,4.81516489052742,4.81516489052742,0,4.16992500144231,113.406510978989,37.3,0.666666666666667,0.4,0,0,0,0,6.08364341893206,4.74510280626355,0,1,0,0,0.5,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,1,0,7.11111111111111,3.2396694214876,2,0,153.02,0.4,69,6.69023444431199,4.30453045264031,3.64210703221158,2.59263895584312,1.80083345884585,1.25044362315349,0.451184463531091,0.235702260395516,4.74221323191195,2.58841454550487,1.67117796819292,1.02073964341998,0.580729833546644,0.330322503642544,0.0796006752863026,0.0274389527857043,1.04044011451988,1.05473785412437,1.04044011451988,0.220218163031396,0.196079222662955,0.146812108687597,0.5,0,0.166666666666667,0,0.128976879792097,0,0.0152145154862546,0,0,0,0,0.102062072615966,0.058925565098879,0,0,0,0.0320750149549792,0.0160375074774896,0,1,5,1,0,0,0,0,367.548780038086,393.892237914062,463.792809200195,348.048788847656,153.124686650391,10.5489380710819,9.66418395426513,12.4386529898061,10.3283679085303,6.32836790853026,0.196453042054541,-0.107981880188884,0.0142654362400302,-0.00435652225746982,-0.000151325840862046,1,2,7.517242,17.924758
"16",244,15.994916394317,-0.391079321297086,0.0883374917030842,4.27359096059135,7.73613145540311,1.211,108.057514876,0,1,2.12,0,6,2,8,16,6,6,1.2255,1.50185025,32.8739,0,1,1,1,1,0,0,0,1,0,0.187215114314027,34,64,7,15.692665461309,1.96158318266363,2.45245504529767,2.45245504529767,0,4,107.252742979228,20.23,0.666666666666667,0.4,0,0,0,0,7.73231598607472,3.96540645650019,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,6.125,3.11111111111111,1.8,0.142857142857143,200.01,0.375,60,5.81999095630891,3.93185165257814,2.91228413521775,2.30209514058122,1.59538795684235,1.10517171552254,0.348461712529338,0.144337567297406,4.54107172263463,2.58046475913307,1.64371244266191,1.02539884791254,0.583419826514637,0.331875571806732,0.0804973396089668,0.0202860206483395,0.492799279826744,0.59486135244271,0.492799279826744,0.188787391157427,0.178709192142776,0.125858260771618,0.204124145231932,0,0,0,0.117851130197758,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0226804605813257,0,0,5,1,1,0,0,0,343.647962162109,360.656857365235,405.171149015625,284.539312816406,96.6675659589844,8.77446903554095,8.33209197713257,9.33209197713257,7.66418395426513,3.66418395426513,0.090272721432608,-0.0428068911263755,-0.00306449904282535,0.000627683989408766,0.00010308534763005,1,1,8.745656,18.456344
"17",2345,15.9959216890409,-0.307080844049003,0.293576577012068,4.75123612159496,8.60604178320109,3.668,212.083729624,0,4,2.78,0,9,4,17,28,12,12,3.2782,10.74659524,62.6959,0,2,2,2,2,0,0,0,2,0,0.124007626830341,76,496,19,32.4058193781765,2.02536371113603,5.57437911723255,5.57437911723255,0,5.08746284125034,203.312568556856,26.3,1,0.5,0,0,0,0,14.545191839368,10.7505341638273,0,1.31037069710445,0,0,0,0.5,0,0,0,1,0,10,0,0,1,2,0,0,0,0,0,0,0,1,1,12.4567474048443,6.66666666666667,4.0768,0.0714285714285714,601.02,0.535714285714286,265,11.2173321818075,7.86017334530614,6.45676009449152,5.20956939816902,3.91331341920397,3.04322987628906,1.47831316817893,0.996012623475344,8.79710605401053,5.12184402069787,3.427756576598,2.2222457898846,1.38068507312171,0.866725199904799,0.326294327688714,0.17145623714144,1.45323275915216,1.89697552246465,2.22399225805519,0.426037017511246,0.45994982157544,0.417299041017569,0.606493072294114,0,0.117851130197758,0,0.242851130197758,0,0.0138888888888889,0,0,0,0,0.204124145231932,0.131094348747582,0,0,0,0.0641500299099584,0.0387179680588153,0,1,10,2,1,0,0,0,830.061300589632,912.522640401222,1115.29513338757,977.243660878402,704.861256097595,17.5489380710819,17.9962759313977,22.7707449669386,21.324643839928,16.324643839928,0.276857047877956,-0.19483502740171,0.0940135790655682,-0.037613075726653,-0.000763112588257284,0,2,15.992484,34.245516
"18",8794,14.0030780886662,-0.262272682178812,0.120051383372733,3.98029401723816,8.21938071068428,1.56,117.057849224,0,1,2.23,2,6,3,9,16,6,6,1.7437,3.04048969,36.3449,0,1,1,1,1,0,0,0,1,0,0.20323284732898,38,94,8,17.7005855317453,1.96673172574948,2.43333430383538,0,2.43333430383538,4.16992500144231,121.4823437111,23.79,1,0.5,0,0,0,0,9.56307385775423,4.44554494612844,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,7.11111111111111,3.92,2.3801652892562,0.142857142857143,184.01,0.375,81,6.52709773749546,4.43185165257814,3.2927109793487,2.42166829645027,1.88406309143716,1.30929586075447,0.492799279826744,0.246399639913372,5.04107172263463,2.84139718145949,1.82048913795854,1.12600574881363,0.687148794290976,0.391763519275164,0.11507366220108,0.0402486698044834,0.433012701892219,0.654647930377235,0.637136847124151,0.195008328586833,0.212244825776472,0.160434583363731,0.204124145231932,0,0,0,0.117851130197758,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0226804605813257,1,0,5,1,0,1,0,0,395.602661651611,417.311372904785,472.40770105957,352.645422587891,171.819616109375,9.35998030127648,9.16618193318045,10.1661819331804,8.16618193318044,5.33236386636089,0.106138857018166,-0.0162975220205137,-0.0391373178631313,0.000615424792686368,0.00158730783185493,0,1,8.312449,19.847551
"19",7708,15.9959186700205,-0.313517353458789,0.248515401708936,3.16114548791249,8.08775618469369,1.715,136.052429496,0,3,2.12,0,6,4,10,18,6,6,1.5258,2.32806564,37.9534,0,1,1,1,1,0,0,0,1,0,0.193307830646076,42,133,9,19.7045455669635,1.97045455669635,5.30436813559611,5.30436813559611,0,4.32192809488736,130.702495604856,26.3,0.75,0.428571428571429,0,0,0,0,8.73702866094707,4.19535882298231,0,0,0,0,0,0.5,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,1,1,8.1,4.7603305785124,3.11111111111111,0.125,234.02,0.333333333333333,107,7.23420451868201,4.93185165257814,3.64626436994197,2.69067069768066,1.96861408080004,1.5134200059864,0.637136847124151,0.348461712529338,5.48770497725203,3.02431664850208,1.8928278384825,1.16086604382147,0.704481351777554,0.421412331038744,0.132191411653936,0.0501316070590101,0.433012701892219,0.612372435695795,0.679412341805592,0.184195285920423,0.201184463531091,0.166212102525924,0.204124145231932,0,0,0,0.117851130197758,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0226804605813257,0,0,5,1,1,0,0,0,410.541290748108,434.090545207642,492.087720959229,381.205249900879,211.051829452149,11.5489380710819,10.9962759313977,12.1065610126735,9.9962759313977,6.9962759313977,0.309505076975251,-0.245598794151441,0.134646682062927,-0.0414431701236967,-0.00321710570783913,0,2,11.619656,21.018344
"20",10869,15.9949166455242,-0.379240342731839,0.088403936993494,4.50029310250811,8.05050603124136,1.73,122.07316494,0,2,2.23,0,6,3,9,19,6,6,1.634,2.669956,37.6251,0,1,1,1,1,0,0,0,1,0,0.0756103931976911,38,94,8,17.7005855317453,1.96673172574948,2.73414759308515,2.73414759308515,0,4.16992500144231,124.548727605095,9.23,1,0.5,0,1.46086822906586,0.333333333333333,0,7.73231598607472,3.96540645650019,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,7.11111111111111,3.92,2.3801652892562,0.25,289.01,0.315789473684211,81,6.52709773749546,4.43185165257814,3.2927109793487,2.42166829645027,1.88406309143716,1.30929586075447,0.492799279826744,0.246399639913372,5.50210641759854,2.96116041817491,1.91861126154571,1.15382889604156,0.740902282707295,0.422798110282207,0.132991491673186,0.0505935334734977,0.433012701892219,0.654647930377235,0.637136847124151,0.184195285920423,0.221519208185782,0.178352412835838,0.204124145231932,0,0,0,0.117851130197758,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0226804605813257,0,0,5,1,1,0,0,0,396.476981509277,415.560365741699,469.769288757813,355.028086324219,182.817032124023,9.77446903554095,9.66418395426513,10.3320919771326,8.66418395426513,5.66418395426513,0.17868408255921,-0.117663754405425,0.0264695064133035,0.00244491720728654,-0.000513610578821852,0,1,12.84807,21.54993
"21",250096,15.9959206709314,-0.30733587482294,0.288903348635564,4.67820498882436,8.46702744943957,2.948,190.099379688,0,4,2.56,4,6,6,14,28,6,6,2.9484,8.69306256,56.9341,0,1,1,1,1,0,0,0,1,0,0.138348689212794,62,347,16,27.3567880994417,1.95405629281726,5.47329335899571,5.47329335899571,0,4.8073549220576,197.249975407522,26.3,0.8,0.444444444444444,0.333333333333333,2.61453626306804,2.24957684727828,0,7.76948053799506,6.98670528141024,0,1.31037069710445,0,0,0,0.5,0,2,0,1,1,5,0,0,2,1,0,0,0,0,0,0,0,1,1,12.0714285714286,6.47750865051903,4.38781163434903,0.25,602.02,0.214285714285714,195,10.3889050570613,6.73638210521845,5.4442021727928,4.37035670143401,2.66129549682702,1.84118997351647,0.969767166421044,0.631779389364887,8.48770497725203,4.57718582195935,3.0334190093006,1.96774243846235,0.95480270426088,0.548957337212745,0.235468091360837,0.121786556496918,1.64011948307877,1.66127326206913,1.57092031695657,0.541569693847928,0.44224152431036,0.333247554699591,0.675528666022963,0,0.166666666666667,0,0.303855364161831,0,0.0240562612162344,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0226804605813257,0,1,6,2,3,0,0,0,688.911334734901,730.753854386436,861.559654446244,760.906406244393,534.888832460342,15.5489380710819,14.9962759313977,18.7707449669386,18.324643839928,12.6604598856628,0.274810722590322,-0.201557220969048,0.108285448408196,-0.0329845808568644,-0.0175604556247472,0,2,18.178898,32.059102
"22",637511,15.9949168901564,-0.29806383307116,0.189869984489693,3.63902068023628,8.65000551063474,1.99,132.057514876,0,2,2.34,3,10,4,10,18,6,6,1.8429,3.39628041,42.1345,0,1,1,1,1,0,0,0,1,0,0.12926186000114,42,133,9,19.7045455669635,1.97045455669635,2.42377393310424,2.42377393310424,0,4.32192809488736,136.571794829361,17.07,0.75,0.428571428571429,0,0,0,0,11.4675011251053,4.68730727977261,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,8.1,4.7603305785124,3.11111111111111,0,234.01,0.333333333333333,107,7.23420451868201,4.93185165257814,3.64626436994197,2.69067069768066,1.96861408080004,1.5134200059864,0.637136847124151,0.348461712529338,5.52705044398087,3.10172766417995,1.90588312240746,1.1668150461385,0.714544851086989,0.430261100622402,0.137300251155057,0.0578869936608561,0.433012701892219,0.612372435695795,0.679412341805592,0.166666666666667,0.192450089729875,0.161242718170121,0.204124145231932,0,0,0,0.0962250448649376,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0185185185185185,0,1,7,1,0,0,0,0,472.823807425842,498.26547293811,560.667475474854,442.709597959473,257.667445987305,10.7744690355409,10.3320919771326,11.3320919771326,9.33209197713257,6.33209197713257,0.137713008931575,-0.0556254379105612,-0.0122215868298036,-0.000976806911404865,-3.17341180186179e-05,0,1,9.703656,21.976344
"23",5315892,15.9949168901564,-0.391681619121373,0.118640275742304,4.11752034638051,8.67156811223724,1.813,134.07316494,0,2,2.34,3,8,4,10,20,6,6,1.6933,2.86726489,43.1925,0,1,1,1,1,0,0,0,1,0,0.150887763476407,42,133,9,19.7045455669635,1.97045455669635,2.42377393310424,2.42377393310424,0,4.32192809488736,139.208253530161,20.23,0.75,0.428571428571429,0,0,0,0,11.4675011251053,4.68730727977261,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,8.1,4.7603305785124,3.11111111111111,0.111111111111111,310.01,0.3,107,7.23420451868201,4.93185165257814,3.64626436994197,2.69067069768066,1.96861408080004,1.5134200059864,0.637136847124151,0.348461712529338,5.69577226101389,3.25716812693181,1.9956267154202,1.21528296667843,0.752937421067386,0.460175631626649,0.154571413683041,0.0678585039956052,0.433012701892219,0.612372435695795,0.679412341805592,0.166666666666667,0.199658784840815,0.17404024149692,0.204124145231932,0,0,0,0.0962250448649376,0,0,0,0,0,0,0.102062072615966,0.0721687836487032,0,0,0,0.0320750149549792,0.0185185185185185,0,0,7,1,1,0,0,0,484.722265473511,509.00341220398,570.797758692383,453.369230518555,270.708711071289,10.7744690355409,10.3320919771326,11.3320919771326,9.33209197713257,6.33209197713257,0.0901466982046268,-0.0430456661916383,-0.00244633517060471,0.000364937724906632,4.94520646206644e-05,1,1,10.93207,23.30993
"24",61151,15.996921447109,-0.347897120502185,0.295577404898684,4.49411258539123,8.76113204195305,1.873,166.06299418,0,3,2.12,0,10,4,12,22,6,6,1.8057,3.26055249,44.4714,0,1,1,1,1,0,0,0,1,0,0.213954952308569,54,194,16,23.4065099625543,1.95054249687953,7.9782835211749,7.9782835211749,0,4.58496250072116,156.788706931284,35.53,1,0.5,0.166666666666667,1.81256953175791,2.0800838230519,0,3.96540645650019,5.5531575740481,0,2.3811015779523,0,0,0,0.707106781186548,0.25,2,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,1,2,10.0833333333333,4.88888888888889,2.49307479224377,0.222222222222222,352.03,0.272727272727273,110,8.97469149468816,5.79122366008484,4.50217178140336,3.86710102213476,2.79510094705509,2.0070187369423,0.905484143562901,0.423176335210009,7.03414594815009,3.50621928581315,2.19186518652816,1.51228311255061,0.923232988945253,0.533415296572208,0.192588403389962,0.0721921941151256,1.55802860542496,2.38470066022813,2.91495741862014,0.414707671590182,0.517010459952883,0.480384060216099,0.538451690550137,0,0.164266426608915,0,0.172761015414249,0,0.0290384760441115,0,0,0,0,0.0833333333333333,0.107038087531348,0,0,0,0.0277777777777778,0.0252291191795517,0,1,5,1,0,0,0,0,539.621019156738,594.104535664062,749.283542430664,711.930094395508,482.248734071045,14.3234071066228,13.6604598856628,17.1028369440712,18.6567358170605,16.2093979567447,0.435415730998318,-0.274295864277747,0.100477241629522,-0.164049708281586,0.244003341190516,0,2,15.72207,24.91393
"25",8815,15.9949171565956,-0.348683700321425,0.115503596627636,4.73199499735197,8.66578860894934,3.23,148.088815004,0,3,2.45,3,7,3,11,23,6,6,2.8139,7.91803321,46.887,0,1,1,1,1,0,0,0,1,0,0.0623274620689665,48,170,12,21.5783166990442,1.96166515445856,2.7765507142442,2.7765507142442,0,4.4594316186373,156.504238156028,9.23,1,0.5,0.125,3.32753601940726,1.09204834508363,0,6.67872291803412,7.00378675947328,0,0.333333333333333,0,0,0,0,0,1,1,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,1,9.09090909090909,4.79289940828402,2.84444444444444,0.2,419.01,0.260869565217391,125,8.10444800668508,5.36370330515627,4.08367477100681,3.24060018943709,2.33665589169942,1.691044061657,0.971404520791031,0.554737854124365,6.70921319878509,3.60378961226271,2.34087397591806,1.53909395809833,0.928285906425297,0.554412089261924,0.264534413421799,0.120558331751167,0.925811981718964,1.17459432568942,1.1957487232829,0.350732947107747,0.374536625153288,0.31360687253744,0.408248290463863,0,0,0,0.185892511941735,0,0,0,0,0,0,0.0833333333333333,0.117851130197758,0,0,0,0.0277777777777778,0.0309820853236225,0,1,6,1,0,1,0,0,554.048681305741,590.002855476715,703.515480509094,606.690701204224,366.12939295459,11.7744690355409,11.6641839542651,13.6641839542651,12.6641839542651,8.33209197713257,0.153706256143612,-0.0876566226283145,0.000708082116106565,0.0108065458803072,0.0090069190238112,0,0,15.034484,26.403516
"26",3314,15.9959196919008,-0.357853847954663,0.115847046220486,4.86220692671027,8.86200780238666,2.556,164.083729624,0,3,2.34,3,8,3,12,24,6,6,2.6739,7.14974121,48.506,0,1,1,1,1,0,0,0,1,0,0.179542481558092,54,204,15,23.4273320179813,1.95227766816511,5.3044970966332,5.3044970966332,0,4.58496250072116,165.294464856589,29.46,0.75,0.428571428571429,0.142857142857143,2.84485903233126,1.66881793499701,0,4.55655377746442,7.67819423182163,0,1.65096362444731,0,0,0,0.333333333333333,0,1,1,1,1,3,0,0,0,3,0,0,0,0,0,0,1,0,1,10.0833333333333,4.88888888888889,2.77777777777778,0.2,444.02,0.25,128,8.97469149468816,5.77438690767923,4.61336489800681,3.69237819605333,2.75208010268655,1.9743082556536,1.09366123241383,0.625445255621422,7.07907652509542,3.74406307667936,2.49900046397705,1.62417339351065,1.01567316812435,0.616266866034894,0.272227015605024,0.123790181055547,1.4539357731886,2.0070187369423,2.39309592683611,0.444657594026606,0.520836375383427,0.510343289142786,0.606493072294114,0,0.117851130197758,0,0.241326417733427,0,0.0152145154862546,0,0,0,0,0.0680413817439772,0.164266426608915,0,0,0,0.0240562612162344,0.0375895600252725,0,1,6,1,0,1,0,0,605.791027177735,658.565153476563,820.25841578125,753.439862998047,495.23353272461,13.5489380710819,12.9962759313977,16.3283679085303,17.1028369440712,12.3283679085303,0.216994478688889,-0.103525605192621,-0.0580437722807319,0.0903032771157843,-0.0405659062338548,1,0,15.034484,27.205516
"27",798,14.0030780886662,-0.264381723607198,0.0894578215787334,6.62161038955584,8.43989461050954,2.175,117.057849224,0,0,2.23,0,9,0,10,16,10,9,2.1235,4.50925225,37.1445,0,2,2,1,1,0,0,1,1,0,0.134890569959,46,79,9,18.5590542632709,2.06211714036343,3.05042028333727,0,3.05042028333727,4.32192809488736,100.8623437111,15.79,0.333333333333333,0.25,0,0,0,0,6.86171764896928,6.66899214858989,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,5.76,2.31952662721893,0.996539792387543,0,217.01,0.5625,70,6.10444800668508,4.46632649518879,3.73552002093076,3.21632649518879,2.68676523095011,1.77903910236246,0.936856350682481,0.560395405949299,4.96410161513776,2.98803387171258,2.06492134928012,1.46251764151697,0.995014113213577,0.541820930540698,0.225854674494567,0.10920582068574,0.942809041582063,1.5,1.41421356237309,0.35267090063074,0.451620284699936,0.346225044864938,0.333333333333333,0,0.0833333333333333,0,0.155502116982037,0,0.0240562612162344,0,0,0,0.117851130197758,0.25,0.294627825494395,0,0,0.0416666666666667,0.0758903002102466,0.0715930630330452,0,1,6,1,0,0,0,0,485.403367898438,552.687718296875,721.759853722656,465.09377621875,186.1974803125,9.35998030127648,10.3323638663609,13.4985457995413,9.33236386636089,4.16618193318044,0.035968369629391,-0.0178877297124813,-0.000997551271978981,0.000821875458758761,7.92207110060358e-05,1,0,8.312449,19.847551
"28",7193,15.9959206816911,-0.31183266388511,0.293253339121321,4.67108749126543,8.52588370184507,3.816,192.115029752,0,5,2.56,4,9,7,14,30,6,6,1.8889,3.56794321,54.2782,0,1,1,1,1,0,0,0,1,0,0.136897149764651,62,352,15,27.3591346986865,1.95422390704904,5.50378640155538,5.50378640155538,0,4.8073549220576,199.886434108322,26.3,0.8,0.444444444444444,0.5,2.50703801537581,1.93097876921126,0,7.5432188814953,7.3734700984533,0,1.10520944959212,0,0,0,0.5,0,2,0,2,0,5,1,0,1,1,0,0,0,0,0,0,0,1,1,12.0714285714286,6.47750865051903,4.88888888888889,0.416666666666667,718.02,0.2,195,10.3889050570613,6.69837730275766,5.70012449044826,3.89550812930039,2.78697934239486,1.93633613509523,1.10608125620611,0.62834260167161,8.69481175843858,4.92055585642475,3.68446657959121,1.93784914949509,1.04489447784301,0.604981326912049,0.280293183170733,0.149551739331332,1.30889519185475,1.52908205661624,1.63288926449831,0.530516866185636,0.386439946862264,0.310846828714031,0.810617217526046,0,0.117851130197758,0,0.533248290463863,0,0.0138888888888889,0,0,0,0,0.102062072615966,0.058925565098879,0,0,0,0.0320750149549792,0.0160375074774896,0,1,5,1,3,1,1,0,669.287152729271,708.916507190964,829.744615573002,711.927118815124,544.723382436157,15.5489380710819,14.9962759313977,18.7707449669386,16.9925518627954,14.324643839928,0.271885806347115,-0.185452466657744,0.0806831530731009,-0.026824121458033,-0.00431820329283214,0,2,20.365312,33.392688
