PlantID,Species,Year,Region,Population,5281167,6654,240,18818,14896,9862,5363388,8908,440917,244,998,6054,3314,1549778,2345,,,,,,,,,,,,,,,,,,,,,,,,
10DGo078,Godoratissima,2010,lowland,Doettingen,10.14000000,140.32118158,1538.73636273,58.71333333,23.08888889,1027.60029655,134.29435186,12.54088131,203.69608399,61.20293793,2018.14563075,176.64298294,80.28390125,5.82965911,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo079,Godoratissima,2010,lowland,Doettingen,34.91555556,70.16419321,1330.13646686,71.21555556,22.01333333,682.67249282,600.12762629,5.49133041,203.01653815,258.58544944,2055.93128830,552.53905091,213.91750303,4.19336065,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo080,Godoratissima,2010,lowland,Doettingen,21.24000000,55.38375525,968.39996123,302.95777778,52.47777778,924.29075927,376.21777126,4.59383312,265.74723087,233.83296201,1023.86657619,412.73989339,80.02573919,10.24782257,2.08444204,,,,,,,,,,,,,,,,,,,,,,,,
10DGo081,Godoratissima,2010,lowland,Doettingen,74.30222222,82.87042294,1714.31668898,104.67333333,28.60888889,904.58393657,2262.61814171,21.01420834,467.08750714,154.72587818,2645.96525709,548.15163496,113.14244650,3.32902566,2.11922156,,,,,,,,,,,,,,,,,,,,,,,,
10DGo082,Godoratissima,2010,lowland,Doettingen,16.01333333,262.29975082,1295.07584808,152.74222222,28.84222222,558.81338217,393.88211681,18.89997982,477.61749956,174.72079263,2187.15904493,433.47258226,289.37108125,2.82935599,8.86596731,,,,,,,,,,,,,,,,,,,,,,,,
10DGo083,Godoratissima,2010,lowland,Doettingen,9.79111111,93.26675916,945.14306708,71.10888889,17.48888889,581.72852338,176.60742399,6.33189100,182.35878293,162.93689846,1471.71723762,223.91482328,102.58332754,3.70299059,4.18967505,,,,,,,,,,,,,,,,,,,,,,,,
10DGo084,Godoratissima,2010,lowland,Doettingen,72.46444444,308.16468570,813.93836601,125.27333333,114.68222222,1078.71864517,2427.43000349,34.16532455,745.17756061,55.11816759,1730.45736077,134.88241830,56.57661668,8.32282123,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo085,Godoratissima,2010,lowland,Doettingen,153.97333333,184.24436903,1688.15427934,137.39333333,46.42888889,515.73120925,1851.55184805,22.12825446,317.05826888,122.57841628,2796.27376060,267.57698810,71.59519534,4.34190544,11.26914275,,,,,,,,,,,,,,,,,,,,,,,,
10DGo086,Godoratissima,2010,lowland,Doettingen,23.31333333,167.27229362,2444.22575636,132.56222222,38.17111111,1263.59979866,244.50191949,7.88719298,568.44909109,770.39286190,3164.29036548,1749.71066447,510.94258685,11.08595976,12.88166758,,,,,,,,,,,,,,,,,,,,,,,,
10DGo087,Godoratissima,2010,lowland,Doettingen,46.48172043,105.30146018,1542.64541751,184.01075269,65.35913978,557.96962050,472.31131768,9.46375539,340.64565236,176.12813086,2239.27251224,270.27834693,115.37925686,2.61568731,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo088,Godoratissima,2010,lowland,Doettingen,9.96989247,141.45224990,2394.74883908,147.41935484,40.33333333,797.10134368,373.84972268,28.05475979,506.90413268,79.52983415,3504.93717430,332.34287100,279.14762869,5.88763421,4.24327081,,,,,,,,,,,,,,,,,,,,,,,,
10DGo089,Godoratissima,2010,lowland,Doettingen,5.07741935,399.36740781,2467.31465983,158.29247312,53.99569892,1067.14257381,127.52540211,21.30350601,617.23053237,138.20718678,2585.87651131,196.24419965,95.40086916,4.82767636,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo090,Godoratissima,2010,lowland,Doettingen,14.66888889,37.54744763,827.09171987,88.70444444,21.20444444,764.10014651,250.84364398,4.52439300,230.43278662,162.97248158,1203.03495277,244.98702050,43.74593106,9.60527416,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo091,Godoratissima,2010,lowland,Doettingen,7.94666667,134.63748817,1642.58573157,80.88222222,30.75111111,581.37320633,217.92441503,14.05151737,307.63464567,34.92724264,2274.26843439,130.45085545,183.52668552,3.30313811,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo092,Godoratissima,2010,lowland,Doettingen,10.54666667,130.82294198,232.48542982,98.30444444,34.25777778,600.59556907,138.59534357,4.02216630,250.48501993,118.81608098,962.04577045,332.00499870,90.92826485,4.22468425,5.16260233,,,,,,,,,,,,,,,,,,,,,,,,
10DGo093,Godoratissima,2010,lowland,Doettingen,6.83655914,126.60969106,1857.27177767,89.00215054,18.14408602,823.59908063,199.18438656,11.65138459,295.90806480,164.46378998,3407.96186799,645.76190877,192.25723824,5.51292906,2.25304773,,,,,,,,,,,,,,,,,,,,,,,,
10DGo094,Godoratissima,2010,lowland,Doettingen,52.36458333,104.07239034,1982.21893500,60.51875000,19.72500000,1103.61036484,232.37330083,26.65467010,3133.24458479,444.42279858,3502.33343740,2498.17985861,568.95981237,6.89373109,5.08158090,,,,,,,,,,,,,,,,,,,,,,,,
10DGo095,Godoratissima,2010,lowland,Doettingen,13.32222222,72.19218405,968.31699311,95.23777778,73.72888889,871.02165523,265.40352531,12.52995441,232.89074677,106.35544839,823.84266960,214.78619862,49.81540780,9.12785661,1.76326510,,,,,,,,,,,,,,,,,,,,,,,,
10DGo096,Godoratissima,2010,lowland,Doettingen,12.34888889,77.17222253,1058.99635183,140.49333333,38.58666667,1015.30965384,238.63760884,8.85144469,251.84836784,180.91571680,1163.56489810,188.71025807,34.68139693,5.70754407,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo097,Godoratissima,2010,lowland,Doettingen,37.50107527,54.39688013,890.62013329,253.90752688,40.44086022,979.96126877,389.02868007,9.88214105,226.97775200,299.54074025,1346.84928217,492.74949276,89.82363845,14.96632456,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
